name,specialty,street_address,city,state,zip,rating,num_reviews,next_appt,num_appts_next_5days,sponsored,education,languages,gender,npi,insurance
"Dr. Pearl Lui, MD",Primary Care Doctor,"461 Park Ave South, 9th Floor",New York,NY,10016,4.67,947,12/14/21 11:00,3,FALSE,"['Medical School - American University of the Caribbean School of Medicine, Doctor of MedicineStony Brook Southampton Hospital (Residency)']",['English'],Female,1558723353,"['AARP', 'Aetna', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Assurant Health', 'Beech Street', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Coventry Health Care', 'Cox HealthPlans', 'Empire Blue Cross Blue Shield (Health)', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GEHA', 'Galaxy Health', 'Geisinger Health Plan', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Highmark BlueCross BlueShield of West Virginia', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MVP Health Care', 'Medical Mutual', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Michael Bagner, MD",Primary Care Doctor,"780 8th Avenue, Ste 303",New York,NY,10036,4.85,1787,12/16/21 17:30,0,FALSE,"['Medical School - University of Medicine and Dentistry of New Jersey, Doctor of MedicineStaten Island University Hospital, Residency in Internal Medicine']",['English'],Male,1851352454,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Rajat Lamington, MD",Primary Care Doctor,110 W 14th St,New York,NY,10011,4.84,732,12/21/21 17:40,0,FALSE,"['Medical School - Odessa National Medical UniversityNewYork-Presbyterian Hospital / Columbia University Medical Center, Residency in Family MedicineComprehensive Spine and Pain Center of New York (Advanced training in Interventional Pain Management)']",['English'],Male,1114381423,"['1199SEIU', 'AARP', 'Aetna', 'Affinity Health Plan', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Banner Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CHAMPVA', 'Capital Blue Cross', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Highmark BlueCross BlueShield of West Virginia', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'Lighthouse Guild', 'MVP Health Care', 'MagnaCare', 'Mail Handlers Benefit Plan', 'Medicaid', 'Medicare', 'MetroPlus Health Plan', 'Optum Health', 'Oxford (UnitedHealthcare)', 'Premier Health Plan', 'Regence Blue Cross Blue Shield', 'The Hartford', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellcare']"
"Dr. Shirin Peters, MD",Primary Care Doctor,"548 W 28th St, Ste 333",New York,NY,10001,4.15,4012,12/14/21 8:15,3,FALSE,"[""Medical School - New York Medical College, Doctor of MedicineSaint Vincent's Hospital, Manhattan, Internship in Internal MedicineSaint Vincent's Hospital, Manhattan, Residency in Internal MedicineWyckoff Heights Medical Center, Residency in Internal Medicine""]",['English'],Female,1588960389,"['Aetna', 'Caterpillar', 'Cigna', 'Cigna-HealthSpring', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Fidelis Care (NY)', 'GWH-Cigna (formerly Great West Healthcare)', 'Humana', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Carlos Rodriguez-Jaquez, MD",Internist,55 W 17th St,New York,NY,10011,4.75,979,12/14/21 12:35,1,FALSE,"['Medical School - Pontificia Universidad Católica Madre y Maestra (PUCMM) Facultad de Ciencias de la SaludCornell University, Lincoln Medical and Mental Health Center, Residency in Internal Medicine']",['English'],Male,1528335577,"['Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'AvMed', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'CDPHP', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Horizon Blue Cross Blue Shield of New Jersey For Novartis', 'Independence Blue Cross', 'Meritain Health', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'SAG AFTRA Health Plan', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Freedom Plan', 'Tufts Health Plan', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Asra Hussain, MD",Primary Care Doctor,"548 W 28th St, Ste 333",New York,NY,10001,3.95,55,12/14/21 8:15,3,FALSE,"['Medical School - Medical University of the Americas (Nevis), Doctor of Medicine']",['English'],Female,1134567563,"['Aetna', 'Caterpillar', 'Cigna', 'Cigna-HealthSpring', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Fidelis Care (NY)', 'GWH-Cigna (formerly Great West Healthcare)', 'Humana', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. John Chuey, MD",Primary Care Doctor,"309 W 23rd St, 2nd Floor",New York,NY,10011,4.83,1657,1/7/22 11:30,0,FALSE,"['Medical School - Icahn School of Medicine at Mount Sinai, Doctor of MedicineThe Mount Sinai Hospital, Residency in Internal Medicine']",['English'],Male,1245298033,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Arina Zudenko, PA",Physician Assistant,"23 W 45th Street, 2nd Floor",New York,NY,10036,4.97,35,12/14/21 8:30,3,FALSE,"[""City University of New York,  Master's in Physician Assistant StudiesNewYork-Presbyterian Hospital, Post Baccalaureate in Clinical laboratory ScientistMercy College (Bachelor's)""]",['English'],Female,1477199040,"['1199SEIU', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Mississippi', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of North Dakota', 'Blue Cross Blue Shield of Oklahoma', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire BlueCross BlueShield HealthPlus', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Humana', 'Independence Blue Cross', 'Meritain Health', 'Nippon Life Benefits', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. John Adams, MD",Primary Care Doctor,"119 5th Avenue, 2nd Floor",New York,NY,10003,4.76,994,12/13/21 14:15,3,FALSE,"[""Medical School - St. George's University School of Medicine, Doctor of MedicineSt George's University School of MedicineMaryland General Hospital, Residency in Internal Medicine""]",['English'],Male,1477629129,"['AARP', 'Aetna', 'Caterpillar', 'Cigna', 'MagnaCare', 'Medicare', 'Meritain Health', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Naresh Rao, DO",Family Physician,"30 W 24th St, 2nd Fl",New York,NY,10010,4.78,706,12/14/21 9:30,4,FALSE,"['Medical School - New York Institute of Technology, New York College of Osteopathic Medicine, Doctor of Osteopathic MedicineUniversity of Medicine and Dentistry of New Jersey, Residency in Family PracticeSan Diego Sports Medicine and Family Health Center, Fellowship in Primary Care Sports Medicine']",['English'],Male,1952309825,"['Aetna', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'POMCO', 'Partners Health Plan', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'University Physician Network (UPN)']"
"Dr. Howard Antosofsky, MD",Primary Care Doctor,"145 E 32nd St, Suite 303",New York,NY,10016,4.73,354,12/16/21 14:15,0,FALSE,"['Medical School - New York Medical College, Doctor of MedicineSaint Vincent Medical Center, Residency in Internal MedicineBeth Israel Medical Center, Fellowship in Gastroenterology']",['English'],Male,1013927235,"['1199SEIU', 'AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Beech Street', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GeoBlue', 'Guardian', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'MetroPlus Health Plan', 'Multiplan PHCS', 'Oxford (UnitedHealthcare)', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Dr. Andrew Petelin, MD",Primary Care Doctor,"55 E 34th Street, 5th floor",New York,NY,10016,4.74,1638,12/20/21 11:00,0,FALSE,"[""Medical School - University of Illinois, Peoria, Doctor of MedicineSaint Vincent Catholic Medical Center, Residency in Internal MedicineWinthrop-University Hospital, Fellowship in Infectious DiseaseUniversity of Illinois, Urbana-Champaign (Bachelor’s)Illinois Valley Community College (Associate's)""]",['English'],Male,1710117320,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Laurie Rice, MD",Primary Care Doctor,"55 E 34th St, 1st Floor",New York,NY,10016,4.65,3209,12/16/21 14:30,0,FALSE,"['Medical School - University of Utah, Doctor of MedicineUniversity of Utah, Residency in General Medicine']",['English'],Female,1063460194,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Eliza Muzylo, MD",Primary Care Doctor,110 W 14th St,New York,NY,10011,4.81,947,12/29/21 9:00,0,FALSE,['Medical School - Medical University of Bialystok Faculty of Medicine'],['English'],Female,1134494800,"['1199SEIU', 'AARP', 'Aetna', 'Affinity Health Plan', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Banner Health', 'Blue Choice Health Plan', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Montana', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CHAMPVA', 'Capital Blue Cross', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'Excellus Blue Cross Blue Shield', 'Fidelis Care (NY)', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Highmark BlueCross BlueShield of West Virginia', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'Lighthouse Guild', 'MVP Health Care', 'MagnaCare', 'Mail Handlers Benefit Plan', 'Medicaid', 'Medicare', 'MetroPlus Health Plan', 'Optum Health', 'Oxford (UnitedHealthcare)', 'Premier Health Plan', 'Regence Blue Cross Blue Shield', 'The Hartford', 'Tricare', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Community Plan', 'UnitedHealthcare Oxford', 'VNS Choice Health Plans', 'Wellcare']"
"Dr. Lolita Chatterjee, MD, FACP",Primary Care Doctor,"55 E 34th St, 5th Floor",New York,NY,10016,4.86,1715,1/10/22 15:00,0,FALSE,"[""Medical School - Rutgers, The State University of New Jersey, Doctor of MedicineYale-New Haven Hospital, Residency in Internal MedicineRutgers, The State University of New Jersey (Bachelor's)""]",['English'],Female,1740254895,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Empire Plan', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Balreet Kahlon, MD",Primary Care Doctor,"780 8th Ave, 3rd Fl, Ste 303",New York,NY,10036,4.81,708,12/30/21 8:00,0,FALSE,"['Medical School - Aureus University School of Medicine, Doctor of MedicineUniversity of Illinois, Residency in Family Medicine']",['English'],Female,1982124137,"['1199SEIU', 'AARP', 'Aetna', 'American Republic Insurance Company', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Arkansas Blue Cross Blue Shield', 'Blue Cross Blue Shield', 'Blue Cross Blue Shield Federal Employee Program', 'Blue Cross Blue Shield of Alabama', 'Blue Cross Blue Shield of Arizona', 'Blue Cross Blue Shield of Georgia', 'Blue Cross Blue Shield of Illinois', 'Blue Cross Blue Shield of Kansas', 'Blue Cross Blue Shield of Kansas City', 'Blue Cross Blue Shield of Louisiana', 'Blue Cross Blue Shield of Massachusetts ', 'Blue Cross Blue Shield of Michigan', 'Blue Cross Blue Shield of Minnesota', 'Blue Cross Blue Shield of Nebraska', 'Blue Cross Blue Shield of New Mexico', 'Blue Cross Blue Shield of North Carolina', 'Blue Cross Blue Shield of Rhode Island', 'Blue Cross Blue Shield of South Carolina', 'Blue Cross Blue Shield of Tennessee', 'Blue Cross Blue Shield of Texas', 'Blue Cross Blue Shield of Vermont', 'Blue Cross Blue Shield of Western New York', 'Blue Cross Blue Shield of Wyoming', 'Blue Cross of Idaho', 'Blue Cross of Northeastern Pennsylvania', 'Blue Shield of California', 'Blue Shield of Northeastern New York', 'CBA Blue', 'Capital Blue Cross', 'CareFirst Blue Cross Blue Shield  (Health)', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'Excellus Blue Cross Blue Shield', 'Florida Blue: Blue Cross Blue Shield of Florida', 'GWH-Cigna (formerly Great West Healthcare)', 'GeoBlue', 'Guardian', 'Health Plus', 'HealthFirst (NY)', 'Highmark Blue Cross Blue Shield', 'Highmark Blue Cross Blue Shield of Delaware', 'Highmark Blue Shield', 'Horizon Blue Cross Blue Shield of New Jersey', 'Independence Blue Cross', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Meritain Health', 'Moda Health', 'Multiplan PHCS', 'Oscar Health Insurance Co.', 'Oxford (UnitedHealthcare)', 'POMCO', 'Premera Blue Cross', 'Regence Blue Cross Blue Shield', 'Triple-S Salud: Blue Cross Blue Shield of Puerto Rico', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford', 'Wellmark Blue Cross Blue Shield']"
"Tabitha Locklear, NP",Family Nurse Practitioner,"501 5th Ave, 1203",New York,NY,10017,4.96,26,12/13/21 10:00,3,FALSE,"[""Simmons University, Master's in Family Nursing""]",['English'],Female,1619414802,"['AARP', 'Aetna', 'Anthem Blue Cross', 'Anthem Blue Cross Blue Shield', 'Caterpillar', 'Cigna', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'Empire Blue Cross Blue Shield (Health)', 'Harvard Pilgrim Health Care', 'Health First (FL)', 'HealthFirst (NY)', 'Medicare', 'Oxford (UnitedHealthcare)', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
"Dr. Andres Ortega, DO",Primary Care Doctor,"55 East 34th Street, 5th Floor",New York,NY,10016,4.85,675,1/3/22 8:00,0,FALSE,"[""Medical School - Touro College and University System, Doctor of Osteopathic MedicineSaint John's Episcopal Hospital, Residency in Family Medicine""]",['English'],Male,1386024545,"['1199SEIU', 'Aetna', 'AgeWell New York', 'American Republic Insurance Company', 'Caterpillar', 'Cigna', 'Consolidated Health Plans', 'Elderplan', 'EmblemHealth', 'EmblemHealth (formerly known as GHI)', 'EmblemHealth (formerly known as HIP)', 'Empire Blue Cross Blue Shield (Health)', 'HealthFirst (NY)', 'MagnaCare', 'Medicare', 'Memorial Hermann', 'Moda Health', 'Multiplan PHCS', 'New York Hotel Trades Council', 'Oxford (UnitedHealthcare)', 'POMCO', 'Tufts Health Plan', 'US Health Group', 'UnitedHealthOne', 'UnitedHealthcare', 'UnitedHealthcare Oxford']"
